Movie_ID,title,year,rating,rating_count,genre,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Mystery,Talk-Show,War,Film-Noir,Game-Show,History,Horror,Music,Musical,Reality-TV,News,Romance,Sci-Fi,Sport,Thriller,Western
638,The Crying Game ,1992,7.2,49704,"Crime,Drama,Romance,19 February 1993 (USA)
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
639,Pocahontas ,1995,6.7,164270,"Animation,Adventure,Drama,23 June 1995 (USA)
",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,The Hunchback of Notre Dame ,1996,6.9,136978,"Animation,Drama,Family,21 June 1996 (USA)
",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,Sense and Sensibility ,1995,7.6,98421,"Drama,Romance,26 January 1996 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
642,Toy Story 2 ,1999,7.9,510184,"Animation,Adventure,Comedy,24 November 1999 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,A History of Violence ,2005,7.4,218988,"Drama,Thriller,30 September 2005 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
644,Sabrina ,1995,6.3,35530,"Comedy,Drama,Romance,15 December 1995 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
645,Saving Mr. Banks ,2013,7.5,147864,"Biography,Comedy,Drama,20 December 2013 (USA)
",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,Walk the Line ,2005,7.8,227580,"Biography,Drama,Music,18 November 2005 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
647,Traffic ,2000,7.6,192012,"Crime,Drama,Thriller,5 January 2001 (USA)
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
648,Road to Perdition ,2002,7.7,240707,"Crime,Drama,Thriller,12 July 2002 (USA)
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
649,Inherent Vice ,2014,6.7,91151,"Comedy,Crime,Drama,9 January 2015 (USA)
",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,Ray ,2004,7.7,134984,"Biography,Drama,Music,29 October 2004 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
651,Treasure Planet ,2002,7.2,98074,"Animation,Adventure,Family,27 November 2002 (USA)
",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,The Thin Red Line ,1998,7.6,167916,"Drama,War,15 January 1999 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
653,The King's Speech ,2010,8.0,623744,"Biography,Drama,History,25 December 2010 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
654,Allied ,2016,7.1,136270,"Action,Drama,Romance,23 November 2016 (USA)
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
655,Face/Off ,1997,7.3,340899,"Action,Crime,Sci-Fi,27 June 1997 (USA)
",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
656,Philadelphia ,1993,7.7,217555,"Drama,14 January 1994 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Lilo & Stitch ,2002,7.2,161853,"Animation,Adventure,Comedy,21 June 2002 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,The Emperor's New Groove ,2000,7.3,173151,"Animation,Adventure,Comedy,15 December 2000 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,A Single Man ,2009,7.6,103549,"Drama,Romance,5 February 2010 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
660,Match Point ,2005,7.6,201348,"Drama,Romance,Thriller,20 January 2006 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
661,The Tree of Life ,2011,6.8,164120,"Drama,Fantasy,16 June 2011 (Germany)
",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Sully ,2016,7.4,226012,"Biography,Drama,9 September 2016 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,The Judge ,2014,7.4,171528,"Crime,Drama,10 October 2014 (USA)
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Unfaithful ,2002,6.7,77622,"Drama,Romance,Thriller,10 May 2002 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
665,The Village ,2004,6.5,237060,"Drama,Mystery,Thriller,30 July 2004 (USA)
",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
666,Coraline ,2009,7.7,188742,"Animation,Drama,Family,6 February 2009 (USA)
",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,The Bourne Ultimatum ,2007,8.0,594824,"Action,Mystery,Thriller,3 August 2007 (USA)
",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
668,The Jungle Book ,2016,7.4,252857,"Adventure,Drama,Family,15 April 2016 (USA)
",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Brave ,2012,7.1,361179,"Animation,Adventure,Comedy,22 June 2012 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,3:10 to Yuma ,2007,7.7,281392,"Action,Adventure,Crime,7 September 2007 (USA)
",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Wreck-It Ralph ,2012,7.7,368253,"Animation,Adventure,Comedy,2 November 2012 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,The Two Popes ,2019,7.6,94117,"Comedy,Drama,20 December 2019 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Silence ,2016,7.2,95752,"Drama,History,13 January 2017 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
674,Vanilla Sky ,2001,6.9,242623,"Fantasy,Mystery,Romance,14 December 2001 (USA)
",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
675,In Bruges ,2008,7.9,380676,"Comedy,Crime,Drama,29 February 2008 (USA)
",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Into the Woods ,2014,5.9,128852,"Adventure,Comedy,Drama,25 December 2014 (USA)
",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,Michael Clayton ,2007,7.2,153185,"Crime,Drama,Mystery,12 October 2007 (USA)
",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,Dances with Wolves ,1990,8.0,233017,"Adventure,Drama,Western,21 November 1990 (USA)
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
679,Alien 3 ,1992,6.5,269390,"Action,Horror,Sci-Fi,22 May 1992 (USA)
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
680,Scent of a Woman ,1992,8.0,248902,"Drama,8 January 1993 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Isle of Dogs ,2018,7.9,129866,"Animation,Adventure,Comedy,13 April 2018 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,Wild at Heart ,1990,7.2,79804,"Comedy,Crime,Drama,17 August 1990 (USA)
",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,The Birdcage ,1996,7.1,77223,"Comedy,8 March 1996 (USA)
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,My Cousin Vinny ,1992,7.6,102499,"Comedy,Crime,13 March 1992 (USA)
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Tinker Tailor Soldier Spy ,2011,7.1,182211,"Drama,Mystery,Thriller,6 January 2012 (USA)
",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
686,Moulin Rouge! ,2001,7.6,261239,"Drama,Musical,Romance,1 June 2001 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
687,Click ,2006,6.4,297974,"Comedy,Drama,Fantasy,23 June 2006 (USA)
",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Closer ,2004,7.2,198522,"Drama,Romance,3 December 2004 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
689,Flight ,2012,7.3,317180,"Drama,Thriller,2 November 2012 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
690,8 Mile ,2002,7.1,242705,"Drama,Music,8 November 2002 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
691,The Danish Girl ,2015,7.1,157908,"Biography,Drama,Romance,22 January 2016 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
692,How to Train Your Dragon ,2010,8.1,645947,"Animation,Action,Adventure,26 March 2010 (USA)
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,The Aviator ,2004,7.5,324538,"Biography,Drama,25 December 2004 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,Superman Returns ,2006,6.0,267168,"Action,Sci-Fi,28 June 2006 (USA)
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
695,"O Brother, Where Art Thou? ",2000,7.7,276538,"Adventure,Comedy,Crime,2 February 2001 (USA)
",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,War for the Planet of the Apes ,2017,7.4,219467,"Action,Adventure,Drama,14 July 2017 (USA)
",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Jerry Maguire ,1996,7.3,234661,"Comedy,Drama,Romance,13 December 1996 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
698,How to Train Your Dragon: The Hidden World ,2019,7.5,94113,"Animation,Action,Adventure,22 February 2019 (USA)
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,The Fighter ,2010,7.8,331515,"Biography,Drama,Sport,17 December 2010 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
700,Legends of the Fall ,1994,7.6,142848,"Drama,Romance,War,13 January 1995 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
701,American Gangster ,2007,7.8,381308,"Biography,Crime,Drama,2 November 2007 (USA)
",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,Blue Valentine ,2010,7.4,179265,"Drama,Romance,28 January 2011 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
703,Doubt ,2008,7.5,118851,"Drama,Mystery,25 December 2008 (USA)
",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,The Way Back ,2010,7.3,107212,"Adventure,Drama,History,21 January 2011 (USA)
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
705,"Hail, Caesar! ",2016,6.3,120004,"Comedy,Drama,Music,5 February 2016 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
706,Chicago ,2002,7.1,210951,"Comedy,Crime,Musical,24 January 2003 (USA)
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
707,Hugo ,2011,7.5,297422,"Drama,Family,Fantasy,23 November 2011 (USA)
",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,As Good as It Gets ,1997,7.7,267827,"Comedy,Drama,Romance,25 December 1997 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
709,Men in Black ,1997,7.3,503136,"Action,Adventure,Comedy,2 July 1997 (USA)
",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,Edward Scissorhands ,1990,7.9,434124,"Drama,Fantasy,Romance,14 December 1990 (USA)
",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
711,Thirteen ,2003,6.8,78155,"Drama,19 September 2003 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,Transformers: Dark of the Moon ,2011,6.2,378124,"Action,Adventure,Sci-Fi,29 June 2011 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
713,The Rock ,1996,7.4,304902,"Action,Adventure,Thriller,7 June 1996 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
714,Mary Queen of Scots ,2018,6.3,35824,"Biography,Drama,History,21 December 2018 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
715,Phantom Thread ,2017,7.5,103932,"Drama,Romance,19 January 2018 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
716,Trolls ,2016,6.5,69110,"Animation,Adventure,Comedy,4 November 2016 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,Pearl Harbor ,2001,6.2,305067,"Action,Drama,History,25 May 2001 (USA)
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
718,Marshall ,2017,7.2,17315,"Biography,Crime,Drama,13 October 2017 (USA)
",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,Thelma & Louise ,1991,7.5,130923,"Adventure,Crime,Drama,24 May 1991 (USA)
",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,Four Weddings and a Funeral ,1994,7.0,134551,"Comedy,Drama,Romance,15 April 1994 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
721,Wanted ,2008,6.7,353133,"Action,Crime,Fantasy,27 June 2008 (USA)
",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,Downfall ,2004,8.2,321996,"Biography,Drama,History,8 April 2005 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
723,Unbroken ,2014,7.2,140889,"Biography,Drama,Sport,25 December 2014 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
724,King Kong ,2005,7.2,382091,"Action,Adventure,Drama,14 December 2005 (USA)
",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,"Monsters, Inc. ",2001,8.0,788177,"Animation,Adventure,Comedy,2 November 2001 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,The Last of the Mohicans ,1992,7.7,144148,"Action,Adventure,Drama,25 September 1992 (USA)
",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,Little Miss Sunshine ,2006,7.8,428336,"Comedy,Drama,18 August 2006 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,Straight Outta Compton ,2015,7.9,174539,"Biography,Drama,History,14 August 2015 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
729,District 9 ,2009,7.9,626895,"Action,Sci-Fi,Thriller,14 August 2009 (USA)
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
730,A Bug's Life ,1998,7.2,259465,"Animation,Adventure,Comedy,25 November 1998 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,Sherlock Holmes ,2009,7.6,570610,"Action,Adventure,Mystery,25 December 2009 (USA)
",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,Batman Forever ,1995,5.4,229755,"Action,Adventure,16 June 1995 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,Alice in Wonderland ,2010,6.4,374289,"Adventure,Family,Fantasy,5 March 2010 (USA)
",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,Anna Karenina ,2012,6.6,89127,"Drama,Romance,6 December 2012 (Germany)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
735,Deepwater Horizon ,2016,7.1,144890,"Action,Drama,History,30 September 2016 (USA)
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
736,The Lovely Bones ,2009,6.7,153224,"Drama,Fantasy,Thriller,15 January 2010 (USA)
",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
737,The Pursuit of Happyness ,2006,8.0,432444,"Biography,Drama,15 December 2006 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,Aladdin ,1992,8.0,359691,"Animation,Adventure,Comedy,25 November 1992 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,WALL·E ,2008,8.4,965793,"Animation,Adventure,Family,27 June 2008 (USA)
",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,Shrek ,2001,7.8,595412,"Animation,Adventure,Comedy,18 May 2001 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Interview with the Vampire: The Vampire Chronicles ,1994,7.6,287060,"Drama,Horror,11 November 1994 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
742,Gravity ,2013,7.7,749932,"Drama,Sci-Fi,Thriller,4 October 2013 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
743,Shrek 2 ,2004,7.2,406707,"Animation,Adventure,Comedy,19 May 2004 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,"Girl, Interrupted ",1999,7.3,158726,"Biography,Drama,14 January 2000 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,Hell or High Water ,2016,7.6,195124,"Action,Crime,Drama,26 August 2016 (USA)
",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,The Last Samurai ,2003,7.7,388505,"Action,Drama,War,5 December 2003 (USA)
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
747,The Hunt ,2012,8.3,265597,"Drama,28 March 2013 (Germany)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,Loving ,2016,7.0,30272,"Biography,Drama,Romance,4 November 2016 (USA)
",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
749,The Town ,2010,7.5,340115,"Crime,Drama,Thriller,17 September 2010 (USA)
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
750,Wonder ,2017,8.0,130762,"Drama,Family,17 November 2017 (USA)
",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,Incredibles 2 ,2018,7.6,235229,"Animation,Action,Adventure,15 June 2018 (USA)
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,Ralph Breaks the Internet ,2018,7.1,120866,"Animation,Adventure,Comedy,21 November 2018 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,Bridge of Spies ,2015,7.6,278187,"Drama,History,Thriller,16 October 2015 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
754,Lost in Translation ,2003,7.7,397564,"Comedy,Drama,3 October 2003 (USA)
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,Trainspotting ,1996,8.1,618934,"Drama,9 August 1996 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Armageddon ,1998,6.7,387382,"Action,Adventure,Sci-Fi,1 July 1998 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
757,If Beale Street Could Talk ,2018,7.1,37993,"Drama,Romance,25 December 2018 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
758,Austin Powers: The Spy Who Shagged Me ,1999,6.6,212183,"Action,Adventure,Comedy,11 June 1999 (USA)
",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,The Hobbit: The Battle of the Five Armies ,2014,7.4,460763,"Adventure,Fantasy,17 December 2014 (USA)
",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,Darkest Hour ,2017,7.4,162405,"Biography,Drama,Family,22 December 2017 (USA)
",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,Amélie ,2001,8.3,685533,"Comedy,Romance,8 February 2002 (USA)
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
762,Tangled ,2010,7.7,392411,"Animation,Adventure,Comedy,24 November 2010 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,Passengers ,2016,7.0,336205,"Drama,Romance,Sci-Fi,21 December 2016 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
764,War of the Worlds ,2005,6.5,405867,"Adventure,Sci-Fi,Thriller,29 June 2005 (USA)
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
765,Mary Poppins Returns ,2018,6.7,71731,"Comedy,Family,Fantasy,19 December 2018 (USA)
",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,Iron Man 2 ,2010,7.0,700559,"Action,Adventure,Sci-Fi,7 May 2010 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
767,The Florida Project ,2017,7.6,87011,"Drama,15 March 2018 (Germany)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,The Princess and the Frog ,2009,7.1,118545,"Animation,Adventure,Comedy,11 December 2009 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,Boyz n the Hood ,1991,7.7,120073,"Crime,Drama,12 July 1991 (USA)
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,Training Day ,2001,7.7,377484,"Crime,Drama,Thriller,5 October 2001 (USA)
",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
771,Warrior ,2011,8.2,424012,"Drama,Sport,9 September 2011 (USA)
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
772,The Lost World: Jurassic Park ,1997,6.6,366820,"Action,Adventure,Sci-Fi,23 May 1997 (USA)
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
773,Cinderella ,2015,6.9,153968,"Drama,Family,Fantasy,13 March 2015 (USA)
",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,Toy Story ,1995,8.3,856259,"Animation,Adventure,Comedy,22 November 1995 (USA)
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,Cast Away ,2000,7.8,505031,"Adventure,Drama,Romance,22 December 2000 (USA)
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
776,The Incredibles ,2004,8.0,637829,"Animation,Action,Adventure,5 November 2004 (USA)
",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,13 Hours ,2016,7.3,113215,"Action,Drama,History,15 January 2016 (USA)
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
